start_time,end_time,state,confidence,latitude,longitude,duration,tower_jump,same_time_diff_state,cell_types,location_score,velocity,distance,vehicle_type,is_location_change_possible,conflict_resolution,discarded_state,resolved_by
01/17/22 01:53,01/17/22 01:53,Florida,100,26.71519,-80.03427,18.0,True,DIFF_TIME_SAME_STATE,data,100,859697.08 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 01:53,01/17/22 01:53,Florida,100,26.71519,-80.03427,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 02:53,01/17/22 02:53,Florida,100,26.70268,-80.03651,60.0,True,DIFF_TIME_SAME_STATE,data,100,9186962.89 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 02:53,01/17/22 02:53,Florida,100,26.70268,-80.03651,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 03:53,01/17/22 03:53,Florida,100,26.67734,-80.04935,60.0,True,DIFF_TIME_SAME_STATE,data,100,4110080.37 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 03:53,01/17/22 03:53,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 04:53,01/17/22 04:53,Florida,100,26.67734,-80.04935,60.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/17/22 04:53,01/17/22 04:53,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 05:53,01/17/22 05:53,Florida,100,26.70268,-80.03651,60.0,True,DIFF_TIME_SAME_STATE,data,100,4110080.37 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 05:53,01/17/22 05:53,Florida,100,26.70268,-80.03651,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 06:53,01/17/22 06:53,Florida,100,26.70268,-80.03651,60.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/17/22 06:53,01/17/22 06:53,Florida,100,26.70268,-80.03651,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 07:53,01/17/22 07:53,Florida,100,26.70268,-80.03651,60.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/17/22 07:53,01/17/22 07:53,Florida,100,26.70268,-80.03651,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 08:53,01/17/22 08:53,Florida,100,26.67734,-80.04935,60.0,True,DIFF_TIME_SAME_STATE,data,100,4110080.37 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 08:53,01/17/22 08:53,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 09:53,01/17/22 09:53,Florida,100,26.67734,-80.04935,60.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/17/22 09:53,01/17/22 09:53,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 10:53,01/17/22 10:53,Florida,100,26.67734,-80.04935,60.0,True,DIFF_TIME_SAME_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/17/22 11:11,01/17/22 11:11,Florida,100,26.70268,-80.03651,18.0,True,DIFF_TIME_DIFF_STATE,data,100,1233024.11 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 11:11,01/17/22 11:11,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 11:11,01/17/22 11:11,Florida,100,26.70268,-80.03651,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 11:19,01/17/22 11:19,Florida,100,26.71461,-80.03429,8.0,True,DIFF_TIME_SAME_STATE,data,50,1282886.52 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 11:36,01/17/22 11:36,Florida,100,26.67734,-80.04935,17.0,True,DIFF_TIME_DIFF_STATE,data,100,822959.19 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 11:50,01/17/22 11:50,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 11:36,01/17/22 11:36,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 12:13,01/17/22 12:13,Florida,100,26.67734,-80.04935,37.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/17/22 12:13,01/17/22 12:13,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 12:22,01/17/22 12:22,Florida,100,26.67734,-80.04935,9.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/17/22 12:22,01/17/22 12:22,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 12:25,01/17/22 12:25,Florida,100,26.70266,-80.0365,3.0,True,DIFF_TIME_SAME_STATE,data,100,205600.38 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 12:25,01/17/22 12:25,Florida,100,26.70266,-80.0365,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 12:26,01/17/22 12:26,Florida,100,26.67734,-80.04935,1.0,True,DIFF_TIME_SAME_STATE,data,100,68533.46 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 12:26,01/17/22 12:26,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 13:26,01/17/22 13:26,Florida,100,26.71295,-80.05085,60.0,True,DIFF_TIME_SAME_STATE,data,100,3275858.21 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 13:26,01/17/22 13:26,Florida,100,26.71295,-80.05085,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 13:37,01/17/22 13:37,Florida,100,26.70268,-80.03651,11.0,True,DIFF_TIME_SAME_STATE,data,50,1213577.51 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 13:39,01/17/22 13:39,Florida,100,26.67734,-80.04935,2.0,True,DIFF_TIME_DIFF_STATE,data,50,137002.68 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 13:41,01/17/22 13:41,Florida,100,26.67734,-80.04935,2.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 13:43,01/17/22 13:43,Florida,100,26.70268,-80.03651,2.0,True,DIFF_TIME_DIFF_STATE,data,50,137002.68 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 13:46,01/17/22 13:46,Florida,100,26.67734,-80.04935,3.0,True,DIFF_TIME_DIFF_STATE,data,50,205504.02 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 13:46,01/17/22 13:46,Florida,100,26.67734,-80.04935,0.0,True,SAME_TIME_DIFF_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 13:46,01/17/22 13:46,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 13:53,01/17/22 13:53,Florida,100,26.70268,-80.03651,7.0,True,DIFF_TIME_SAME_STATE,data,50,479509.38 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 14:08,01/17/22 14:08,Florida,100,26.67734,-80.04935,15.0,True,DIFF_TIME_DIFF_STATE,data,100,1027520.09 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 14:26,01/17/22 14:26,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 15:00,01/17/22 15:00,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 14:08,01/17/22 14:08,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 15:03,01/17/22 15:03,Florida,100,26.67734,-80.04935,55.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/17/22 15:03,01/17/22 15:03,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 15:13,01/17/22 15:13,Florida,100,26.67734,-80.04935,10.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/17/22 15:13,01/17/22 15:13,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 15:16,01/17/22 15:16,Florida,100,26.67734,-80.04935,3.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,SAME_STATE_DIFF_TIME,Florida,TOWER_JUMP_DETECTION
01/17/22 15:16,01/17/22 15:16,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 15:20,01/17/22 15:20,Florida,100,26.67734,-80.04935,4.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,SAME_STATE_DIFF_TIME,Florida,TOWER_JUMP_DETECTION
01/17/22 15:20,01/17/22 15:20,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 15:21,01/17/22 15:21,Florida,100,26.67734,-80.04935,1.0,True,DIFF_TIME_SAME_STATE,data,50,0.00 km/h,,UNKNOWN,False,SAME_STATE_DIFF_TIME,Florida,TOWER_JUMP_DETECTION
01/17/22 15:24,01/17/22 15:24,Florida,100,26.70268,-80.03651,3.0,True,DIFF_TIME_DIFF_STATE,data,100,205504.02 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 15:24,01/17/22 15:24,Florida,100,26.70268,-80.03651,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 15:26,01/17/22 15:26,Florida,100,26.70268,-80.03651,2.0,True,DIFF_TIME_SAME_STATE,data,50,0.00 km/h,,UNKNOWN,False,SAME_STATE_DIFF_TIME,Florida,TOWER_JUMP_DETECTION
01/17/22 15:26,01/17/22 15:26,Florida,100,26.67734,-80.04935,0.0,True,SAME_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 15:28,01/17/22 15:28,Florida,100,26.67734,-80.04935,2.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 15:31,01/17/22 15:31,Florida,100,26.67734,-80.04935,3.0,True,DIFF_TIME_DIFF_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 15:31,01/17/22 15:31,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 15:35,01/17/22 15:35,Florida,100,26.67734,-80.04935,4.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,SAME_STATE_DIFF_TIME,Florida,TOWER_JUMP_DETECTION
01/17/22 15:35,01/17/22 15:35,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 15:42,01/17/22 15:42,Florida,100,26.67729,-80.04941,7.0,True,DIFF_TIME_SAME_STATE,data,100,174406993.22 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 15:42,01/17/22 15:42,Florida,100,26.67729,-80.04941,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 15:47,01/17/22 15:47,Florida,100,26.67734,-80.04935,5.0,True,DIFF_TIME_SAME_STATE,data,100,124576423.73 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 15:47,01/17/22 15:47,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 16:23,01/17/22 16:23,Florida,100,26.70268,-80.03651,36.0,True,DIFF_TIME_SAME_STATE,data,50,2466048.22 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 16:23,01/17/22 16:23,Florida,100,26.70268,-80.03651,0.0,True,SAME_TIME_DIFF_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 16:23,01/17/22 16:23,Florida,100,26.70268,-80.03651,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 16:47,01/17/22 16:47,Florida,100,26.67734,-80.04935,24.0,True,DIFF_TIME_SAME_STATE,data,50,1644032.15 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 17:33,01/17/22 17:33,Florida,100,26.71295,-80.05085,46.0,True,DIFF_TIME_DIFF_STATE,data,100,2511491.30 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 17:33,01/17/22 17:33,Florida,100,26.71295,-80.05085,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 17:53,01/17/22 17:53,Florida,100,26.67734,-80.04935,20.0,True,DIFF_TIME_SAME_STATE,data,100,1091952.74 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 17:58,01/17/22 17:58,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 17:59,01/17/22 17:59,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 18:00,01/17/22 18:00,,100,0.0,0.0,0,False,False,voice,70,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 18:08,01/17/22 18:08,Florida,100,26.70268,-80.03651,8.0,True,DIFF_TIME_DIFF_STATE,data,50,184.51 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 18:09,01/17/22 18:09,Florida,100,26.71295,-80.05085,1.0,True,DIFF_TIME_DIFF_STATE,data,50,110325.23 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 18:09,01/17/22 18:09,Florida,100,26.71295,-80.05085,0.0,True,SAME_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 18:18,01/17/22 18:18,Florida,100,26.70268,-80.03651,9.0,True,DIFF_TIME_DIFF_STATE,data,50,992927.05 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 18:18,01/17/22 18:18,Florida,100,26.70268,-80.03651,0.0,True,SAME_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 18:20,01/17/22 18:20,Florida,100,26.67734,-80.04935,2.0,True,DIFF_TIME_DIFF_STATE,data,50,137002.68 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 18:29,01/17/22 18:29,Florida,100,26.70268,-80.03651,9.0,True,DIFF_TIME_DIFF_STATE,data,50,616512.06 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 18:29,01/17/22 18:29,Florida,100,26.70268,-80.03651,0.0,True,SAME_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 18:29,01/17/22 18:29,Florida,100,26.70268,-80.03651,0.0,True,SAME_TIME_DIFF_STATE,voice,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 18:29,01/17/22 18:29,Florida,100,26.70268,-80.03651,0,True,False,voice,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 19:07,01/17/22 19:07,Florida,100,26.70268,-80.03651,38.0,True,DIFF_TIME_SAME_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/17/22 19:07,01/17/22 19:07,Florida,100,26.70268,-80.03651,0.0,True,SAME_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 19:09,01/17/22 19:09,Florida,100,26.70268,-80.03651,2.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 19:09,01/17/22 19:09,Florida,100,26.70268,-80.03651,0.0,True,SAME_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 19:20,01/17/22 19:20,Florida,100,26.70268,-80.03651,11.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 19:56,01/17/22 19:56,Florida,100,26.70268,-80.03651,36.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 20:01,01/17/22 20:01,Florida,100,26.69989,-80.05589,5.0,True,DIFF_TIME_DIFF_STATE,data,50,496926.97 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 20:02,01/17/22 20:02,Florida,100,26.69989,-80.05589,1.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 20:02,01/17/22 20:02,Florida,100,26.69989,-80.05589,0.0,True,SAME_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 20:09,01/17/22 20:09,Florida,100,26.70268,-80.03651,7.0,True,DIFF_TIME_DIFF_STATE,data,50,695697.75 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 20:14,01/17/22 20:14,Florida,100,26.70268,-80.03651,5.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 21:01,01/17/22 21:01,Florida,100,26.70268,-80.03651,47.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 21:09,01/17/22 21:09,Florida,100,26.70268,-80.03651,8.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 21:14,01/17/22 21:14,Florida,100,26.70268,-80.03651,5.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 21:19,01/17/22 21:19,Florida,100,26.70268,-80.03651,5.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 21:19,01/17/22 21:19,Florida,100,26.70268,-80.03651,0.0,True,SAME_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 21:19,01/17/22 21:19,Florida,100,26.70268,-80.03651,0.0,True,SAME_TIME_DIFF_STATE,voice,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 21:29,01/17/22 21:29,Florida,100,26.71519,-80.03427,10.0,True,DIFF_TIME_DIFF_STATE,data,100,1531160.48 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 21:30,01/17/22 21:30,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 21:30,01/17/22 21:30,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 21:29,01/17/22 21:29,Florida,100,26.71519,-80.03427,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 21:50,01/17/22 21:50,Florida,100,26.67734,-80.04935,21.0,True,DIFF_TIME_SAME_STATE,data,50,1002979.93 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/17/22 22:25,01/17/22 22:25,Florida,100,26.67734,-80.04935,35.0,True,DIFF_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 22:25,01/17/22 22:25,Florida,100,26.67734,-80.04935,0.0,True,SAME_TIME_DIFF_STATE,data,50,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 22:25,01/17/22 22:25,Florida,100,26.67734,-80.04935,0.0,True,SAME_TIME_DIFF_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/17/22 22:25,01/17/22 22:25,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 22:25,01/17/22 22:25,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 23:25,01/17/22 23:25,UNKNOWN,100,,,0,False,False,data,0,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/17/22 22:25,01/17/22 22:25,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/18/22 00:25,01/18/22 00:25,Florida,100,26.70268,-80.03651,120.0,True,DIFF_TIME_SAME_STATE,data,100,8220160.74 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/18/22 00:25,01/18/22 00:25,Florida,100,26.70268,-80.03651,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/18/22 00:40,01/18/22 00:40,Florida,100,26.67734,-80.04935,15.0,True,DIFF_TIME_SAME_STATE,data,100,1027520.09 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/18/22 00:40,01/18/22 00:40,Florida,100,26.67734,-80.04935,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/18/22 00:45,01/18/22 00:45,Florida,100,26.71519,-80.03427,5.0,True,DIFF_TIME_SAME_STATE,data,50,238804.75 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
01/18/22 00:48,01/18/22 00:48,Florida,100,26.70268,-80.03651,3.0,True,DIFF_TIME_DIFF_STATE,data,50,459348.14 km/h,,UNKNOWN,False,HIGH_VELOCITY,UNKNOWN,TOWER_JUMP_DETECTION
01/18/22 00:48,01/18/22 00:48,Florida,100,26.70268,-80.03651,0.0,True,SAME_TIME_DIFF_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,UNKNOWN,TOWER_JUMP_DETECTION
01/18/22 00:48,01/18/22 00:48,Florida,100,26.70268,-80.03651,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/18/22 01:45,01/18/22 01:45,Florida,100,26.70268,-80.03651,57.0,True,DIFF_TIME_SAME_STATE,data,100,0.00 km/h,,UNKNOWN,False,LOCATION_CHANGE_IMPOSSIBLE,Florida,TOWER_JUMP_DETECTION
01/18/22 01:45,01/18/22 01:45,Florida,100,26.70268,-80.03651,0,True,False,data,50,0.00 km/h,,UNKNOWN,False,NO_CONFLICT,,
01/18/22 02:45,01/18/22 02:45,Florida,100,26.67734,-80.04935,60.0,True,DIFF_TIME_SAME_STATE,data,100,4110080.37 km/h,,UNKNOWN,False,HIGH_VELOCITY,Florida,TOWER_JUMP_DETECTION
